Award Id,Recipient Name,Action Date,Award Amount,Piid,Place Of Performance State Code,Place Of Performance City Name,Place Of Performance ZIP Code,Place Of Performance County Name,Product Or Service Code (Psc),Psc Description,Naics Code,Naics Description,Type Of Set Aside,Type Of Set Aside Description,Contracting Officer Business Size Determination,Last Modified Date,Is Small Business,Is 8a Set-Aside
75N96022F00184,AGILQUEST CORPORATION,2025-09-05,4522.47,75N96022F00184,NC,DURHAM,27709,DURHAM,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N91025F00077,POTOMAC ELECTRIC POWER CO,2025-09-05,2585789.64,75N91025F00077,DC,WASHINGTON,20001,DISTRICT OF COLUMBIA,S112,UTILITIES- ELECTRIC,221118,OTHER ELECTRIC POWER GENERATION,,,,,False,False
75N96025F00004,ALVAREZ LLC,2025-09-05,255118.32,75N96025F00004,NC,DURHAM,27709,DURHAM,7E20,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N95D25P00089,"BECTON, DICKINSON AND CO",2025-09-05,14849.2,75N95D25P00089,NJ,FRANKLIN LAKES,07417,BERGEN,6550,"IN VITRO DIAGNOSTIC SUBSTANCES, REAGENTS, TEST KITS AND SETS",325414,BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING,,,,,False,False
75N98024F00001,TECHNATOMY CORPORATION,2025-09-05,247533.91,75N98024F00001,VA,FAIRFAX,22030,FAIRFAX CITY,R499,SUPPORT- PROFESSIONAL: OTHER,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
75N92E25F00055,CAPITAL CONSULTING CORP,2025-09-05,51000.0,75N92E25F00055,VA,FAIRFAX,22031,FAIRFAX,R799,SUPPORT- MANAGEMENT: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75N92025F00031,ASTRIX TECHNOLOGY LLC,2025-09-05,-70576.6,75N92025F00031,MD,BETHESDA,20892,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",,,,,False,False
75N92025F00001,ASTRIX TECHNOLOGY LLC,2025-09-05,-16682.18,75N92025F00001,NJ,RED BANK,07701,MONMOUTH,R499,SUPPORT- PROFESSIONAL: OTHER,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",,,,,False,False
75N94025F00079,"APPLICA SOLUTIONS, INC.",2025-09-05,93149.44,75N94025F00079,VA,MANASSAS,20110,PRINCE WILLIAM,7110,OFFICE FURNITURE,337211,WOOD OFFICE FURNITURE MANUFACTURING,,,,,False,False
75N92025F00032,ASTRIX TECHNOLOGY LLC,2025-09-05,-65181.76,75N92025F00032,MD,BETHESDA,20892,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",,,,,False,False
75N96025F00007,IT1 SOURCE LLC,2025-09-04,94447.05,75N96025F00007,NC,DURHAM,27709,DURHAM,7E20,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N94025P00564,STARR LIFE SCIENCES CORP,2025-09-04,10950.0,75N94025P00564,PA,OAKMONT,15139,ALLEGHENY,6640,LABORATORY EQUIPMENT AND SUPPLIES,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N95024F00009,IT1 SOURCE LLC,2025-09-04,50722.05,75N95024F00009,AZ,TEMPE,85281,MARICOPA,7E20,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N98024F00232,"REMEDYBIZ, INC.",2025-09-04,0.0,75N98024F00232,VA,STERLING,20166,LOUDOUN,R499,SUPPORT- PROFESSIONAL: OTHER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,,,,,False,False
75N95024F00012,IT1 SOURCE LLC,2025-09-04,80.76,75N95024F00012,MD,BETHESDA,20814,MONTGOMERY,7E20,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N95024P00429,"SIEMENS MEDICAL SOLUTIONS USA, INC.",2025-09-04,166546.32,75N95024P00429,MD,BETHESDA,20892,MONTGOMERY,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N94025P00562,SPRINGER NATURE CUSTOMER SERVICE CENTER LLC,2025-09-04,12690.0,75N94025P00562,NY,NEW YORK,10004,NEW YORK,T099,PHOTO/MAP/PRINT/PUBLICATION- OTHER,519210,LIBRARIES AND ARCHIVES,,,,,False,False
75N93020F00003,EMORY UNIVERSITY,2025-09-04,-0.12,75N93020F00003,GA,ATLANTA,30322,DEKALB,AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH,541714,RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY (EXCEPT NANOBIOTECHNOLOGY),,,,,False,False
75N90025F00006,FEDPOINT SYSTEMS LLC,2025-09-04,90969.62,75N90025F00006,VA,FAIRFAX,22033,FAIRFAX,R426,SUPPORT- PROFESSIONAL: COMMUNICATIONS,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N96023F00030,"QUADIENT, INC.",2025-09-04,8686.56,75N96023F00030,NC,DURHAM,27709,DURHAM,J074,MAINT/REPAIR/REBUILD OF EQUIPMENT- OFFICE MACHINES/TEXT PROCESSING SYS/VISIBLE RECORD EQUIPMENT,561499,ALL OTHER BUSINESS SUPPORT SERVICES,,,,,False,False
75N92020F00232,"PRECISION FOR MEDICINE, INC.",2025-09-04,-7908.45,75N92020F00232,MD,FREDERICK,21701,FREDERICK,AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",,,,,False,False
75N90025P00689,"FEDTEK, INC.",2025-09-04,59945.72,75N90025P00689,VA,WOODBRIDGE,22192,PRINCE WILLIAM,6515,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,,,,,False,False
75N99025F00008,RIMA CONSTRUCTION LLC,2025-09-04,48550.0,75N99025F00008,MD,BETHESDA,20892,MONTGOMERY,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
75N92B25F20014,"ILLUMINA, INC.",2025-09-04,174933.32,75N92B25F20014,CA,SAN DIEGO,92122,SAN DIEGO,6640,LABORATORY EQUIPMENT AND SUPPLIES,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N93019C00053,DUKE UNIVERSITY,2025-09-04,1061854.0,75N93019C00053,NC,DURHAM,27705,DURHAM,AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH,541714,RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY (EXCEPT NANOBIOTECHNOLOGY),,,,,False,False
75N95025P00379,SCHRODINGER LLC,2025-09-04,24000.0,75N95025P00379,MD,BALTIMORE,21224,BALTIMORE,7A20,IT AND TELECOM - APPLICATION DEVELOPMENT SOFTWARE (PERPETUAL LICENSE SOFTWARE),513210,SOFTWARE PUBLISHERS,,,,,False,False
75N95D25P00083,"PRODO LABORATORIES, INC",2025-09-04,23725.0,75N95D25P00083,CA,ALISO VIEJO,92656,ORANGE,6550,"IN VITRO DIAGNOSTIC SUBSTANCES, REAGENTS, TEST KITS AND SETS",325413,IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING,,,,,False,False
75N96025P00096,"ILLUMINA, INC.",2025-09-04,25000.0,75N96025P00096,NC,DURHAM,27713,DURHAM,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),541714,RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY (EXCEPT NANOBIOTECHNOLOGY),,,,,False,False
75N98024P02988,BIOMEDICAL RESEARCH ALLIANCE OF NEW YORK LLC,2025-09-04,19123.0,75N98024P02988,NY,NEW HYDE PARK,11042,NASSAU,U009,EDUCATION/TRAINING- GENERAL,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N90025F00018,"PENOBSCOT HEALTH SERVICES, LLC",2025-09-04,6453498.45,75N90025F00018,MD,BETHESDA,20892,MONTGOMERY,7E20,"IT AND TELECOM - END USER: HELP DESK;TIER 1-2,WORKSPACE,PRINT,OUTPUT,PRODUCTIVITY TOOLS (HW/PERP SW)",541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N90025K00041,RESIDENCE INN BY MARRIOTT LLC,2025-09-04,12890.26,75N90025K00041,VA,ALEXANDRIA,22314,ALEXANDRIA CITY,V226,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: TAXICAB,721110,HOTELS (EXCEPT CASINO HOTELS) AND MOTELS,,,,,False,False
75N99025F00025,CNE-SIGNATURE JV2 LLC,2025-09-04,250000.0,75N99025F00025,MD,BETHESDA,20892,MONTGOMERY,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
75N99025F00027,CNE-SIGNATURE JV2 LLC,2025-09-04,202000.0,75N99025F00027,MD,BETHESDA,20892,MONTGOMERY,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
75N99025F00024,CNE-SIGNATURE JV2 LLC,2025-09-04,250000.0,75N99025F00024,MD,BETHESDA,20892,MONTGOMERY,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
75N98025P01717,GENERAL SERVICES ADMINISTRATION GREATER SOUTHWEST FINANCE CENTER (7BC),2025-09-04,81673.44,75N98025P01717,MD,BETHESDA,20892,MONTGOMERY,2320,"TRUCKS AND TRUCK TRACTORS, WHEELED",336211,MOTOR VEHICLE BODY MANUFACTURING,,,,,False,False
75N92020F00001,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,2025-09-04,-1071.19,75N92020F00001,NY,NEW YORK,10032,NEW YORK,AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75N98025K00003,"PREMIER & COMPANIES, INC.",2025-09-04,11012.4,75N98025K00003,NJ,SECAUCUS,07094,HUDSON,6640,LABORATORY EQUIPMENT AND SUPPLIES,424130,INDUSTRIAL AND PERSONAL SERVICE PAPER MERCHANT WHOLESALERS,,,,,False,False
75N92025P00352,"10X GENOMICS, INC.",2025-09-04,32590.29,75N92025P00352,CA,PLEASANTON,94588,ALAMEDA,6505,DRUGS AND BIOLOGICALS,325414,BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING,,,,,False,False
75N95020P00439,DAVID KOPF INSTRUMENTS,2025-09-04,-47.79,75N95020P00439,MD,BALTIMORE,21224,BALTIMORE,6640,LABORATORY EQUIPMENT AND SUPPLIES,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N92B25F00002,"10X GENOMICS, INC.",2025-09-04,24928.0,75N92B25F00002,CA,PLEASANTON,94588,ALAMEDA,6505,DRUGS AND BIOLOGICALS,325413,IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING,,,,,False,False
75N94025F00078,GOVERNMENT SCIENTIFIC SOURCE INC,2025-09-04,99785.92,75N94025F00078,VA,RESTON,20191,FAIRFAX,6810,CHEMICALS,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N98020F00001,"PALLADIAN PARTNERS, INC.",2025-09-04,-54983.68,75N98020F00001,MD,ROCKVILLE,20852,MONTGOMERY,R701,SUPPORT- MANAGEMENT: ADVERTISING,511199,ALL OTHER PUBLISHERS,,,,,False,False
75N99025F00017,CHAPPELLE MECHANICAL SERVICES LLC,2025-09-04,369759.0,75N99025F00017,MD,KENSINGTON,20895,MONTGOMERY,Z2DA,REPAIR OR ALTERATION OF HOSPITALS AND INFIRMARIES,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",,,,,False,False
75N92B25F90045,"10X GENOMICS, INC.",2025-09-04,24928.0,75N92B25F90045,CA,PLEASANTON,94588,ALAMEDA,6505,DRUGS AND BIOLOGICALS,325413,IN-VITRO DIAGNOSTIC SUBSTANCE MANUFACTURING,,,,,False,False
75N93020C00059,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,2025-09-04,-0.03,75N93020C00059,NY,NEW YORK,10032,NEW YORK,AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75N93020C00020,"CRESTONE, INC.",2025-09-04,-1.0,75N93020C00020,CO,BOULDER,80301,BOULDER,AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75N98025K00004,"PREMIER & COMPANIES, INC.",2025-09-04,24990.0,75N98025K00004,NJ,SECAUCUS,07094,HUDSON,6640,LABORATORY EQUIPMENT AND SUPPLIES,424690,OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS,,,,,False,False
75N95025P00381,"NCS PEARSON, INC.",2025-09-04,23006.0,75N95025P00381,MD,BALTIMORE,21224,BALTIMORE,R499,SUPPORT- PROFESSIONAL: OTHER,611710,EDUCATIONAL SUPPORT SERVICES,,,,,False,False
75N90025P00680,"QIAGEN, LLC",2025-09-04,19237.01,75N90025P00680,MD,GERMANTOWN,20874,MONTGOMERY,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N91023F00003,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2025-09-04,700000.0,75N91023F00003,VA,FALLS CHURCH,22042,FAIRFAX,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
75N98124F00001,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2025-09-04,-461972.94,75N98124F00001,DC,WASHINGTON,20004,DISTRICT OF COLUMBIA,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
75N95024F00098,GUIDEHOUSE DIGITAL LLC,2025-09-04,50947.2,75N95024F00098,MD,BETHESDA,20892,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,,,,,False,False
75N99025F00003,SNODGRASS CONTRACTING LLC,2025-09-04,9822.32,75N99025F00003,MO,SEYMOUR,65746,WEBSTER,4120,AIR CONDITIONING EQUIPMENT,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
75N95C20F00007,"GEORGE W. ALLEN CO., INC.",2025-09-04,-1571.6,75N95C20F00007,MD,ROCKVILLE,20852,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,321920,WOOD CONTAINER AND PALLET MANUFACTURING,,,,,False,False
75N92025P00351,"LI-COR BIOTECH, LLC",2025-09-04,71936.0,75N92025P00351,NE,LINCOLN,68504,LANCASTER,6640,LABORATORY EQUIPMENT AND SUPPLIES,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N99025F00005,"JOHNSON CONTROLS, INC",2025-09-04,76626.23,75N99025F00005,MD,BETHESDA,20892,MONTGOMERY,Z1DA,MAINTENANCE OF HOSPITALS AND INFIRMARIES,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
75N91025C00038,METACLIPSE THERAPEUTICS CORP,2025-09-04,354957.0,75N91025C00038,GA,ATLANTA,30340,DEKALB,AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH,541713,RESEARCH AND DEVELOPMENT IN NANOTECHNOLOGY,,,,,False,False
75N93023F00001,AMERICAN TYPE CULTURE COLLECTION,2025-09-04,684216.0,75N93023F00001,MD,ROCKVILLE,20852,MONTGOMERY,AN42,HEALTH R&D SERVICES; HEALTH CARE - OTHER; APPLIED RESEARCH,541714,RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY (EXCEPT NANOBIOTECHNOLOGY),,,,,False,False
75N95025P00359,DAXSONICS ULTRASOUND INC,2025-09-04,15200.0,75N95025P00359,MD,BALTIMORE,21224,BALTIMORE,6640,LABORATORY EQUIPMENT AND SUPPLIES,541330,ENGINEERING SERVICES,,,,,False,False
HHSN272201700082C,THOMAS JEFFERSON UNIVERSITY,2025-09-04,-602730.36,HHSN272201700082C,PA,PHILADELPHIA,19107,PHILADELPHIA,AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",,,,,False,False
75N92025P00342,LAB EXPRESS LLC,2025-09-04,164747.5,75N92025P00342,MI,ANN ARBOR,48103,WASHTENAW,8710,FORAGE AND FEED,311119,OTHER ANIMAL FOOD MANUFACTURING,,,,,False,False
75N97A25P00004,"THUNDERCAT TECHNOLOGY, LLC",2025-09-04,403116.0,75N97A25P00004,MD,ROCKVILLE,20852,MONTGOMERY,7G21,IT AND TELECOM - NETWORK: DIGITAL NETWORK PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N95025P00340,FUS INSTRUMENTS INC.,2025-09-04,0.0,75N95025P00340,MD,BETHESDA,20892,MONTGOMERY,6640,LABORATORY EQUIPMENT AND SUPPLIES,621511,MEDICAL LABORATORIES,,,,,False,False
