Award Id,Recipient Name,Action Date,Award Amount,Piid,Place Of Performance State Code,Place Of Performance City Name,Place Of Performance ZIP Code,Place Of Performance County Name,Product Or Service Code (Psc),Psc Description,Naics Code,Naics Description,Type Of Set Aside,Type Of Set Aside Description,Contracting Officer Business Size Determination,Last Modified Date,Is Small Business,Is 8a Set-Aside
75N95021F00039,"KELLY SERVICES, INC.",2026-09-22,-171653.82,75N95021F00039,MD,BETHESDA,20892,MONTGOMERY,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,,,,,False,False
75N93021F00003,"PROFESSIONAL AND SCIENTIFIC ASSOCIATES, INC.",2026-09-22,-37961.12,75N93021F00003,VA,RESTON,20191,FAIRFAX,R706,SUPPORT- MANAGEMENT: LOGISTICS SUPPORT,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75N98026P01794,OLINK PROTEOMICS INC,2026-09-22,141900.0,75N98026P01794,MA,WALTHAM,02453,MIDDLESEX,Q301,REFERENCE LABORATORY TESTING,541380,TESTING LABORATORIES AND SERVICES,,,,,False,False
75N95021P00715,"THE BROAD INSTITUTE, INC",2026-09-22,-8200.0,75N95021P00715,MD,BETHESDA,20892,MONTGOMERY,Q301,REFERENCE LABORATORY TESTING,621511,MEDICAL LABORATORIES,,,,,False,False
75N98026F00417,FISHER SCIENTIFIC COMPANY L.L.C.,2026-09-22,59987.43,75N98026F00417,PA,PITTSBURGH,15275,ALLEGHENY,6640,LABORATORY EQUIPMENT AND SUPPLIES,339113,SURGICAL APPLIANCE AND SUPPLIES MANUFACTURING,,,,,False,False
75N98026P01781,CANON MEDICAL COMPONENTS USA INC,2026-09-22,102497.82,75N98026P01781,CA,IRVINE,92614,ORANGE,6640,LABORATORY EQUIPMENT AND SUPPLIES,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N99024F00001,"CONSTELLATION NEWENERGY - GAS DIVISION, LLC",2026-09-22,2000000.0,75N99024F00001,KY,LOUISVILLE,40220,JEFFERSON,S111,UTILITIES- GAS,221210,NATURAL GAS DISTRIBUTION,,,,,False,False
75N95021P00645,"JOHNSON, GRAHAM",2026-09-22,-12000.0,75N95021P00645,NH,SANBORNTON,03269,BELKNAP,R499,SUPPORT- PROFESSIONAL: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N98026P01761,REES SCIENTIFIC CORPORATION,2026-09-22,20131.52,75N98026P01761,MD,BETHESDA,20892,MONTGOMERY,J066,MAINT/REPAIR/REBUILD OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT,811210,ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,,,,,False,False
75N99026F00001,"WHITING-TURNER CONTRACTING COMPANY, THE",2026-09-22,165000.0,75N99026F00001,MD,BETHESDA,20892,MONTGOMERY,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
75N98026P01491,CN BIO INNOVATIONS LIMITED,2026-09-22,27900.0,75N98026P01491,,,,,J066,MAINT/REPAIR/REBUILD OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT,811210,ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,,,,,False,False
75N92023C00028,TRANSMURAL SYSTEMS LLC,2026-09-22,-2017750.0,75N92023C00028,MA,ANDOVER,01810,ESSEX,AN22,HEALTH R&D SERVICES; HEALTH RESEARCH AND TRAINING; APPLIED RESEARCH,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75N98026P01782,PRECISIONARY INSTRUMENTS LLC,2026-09-22,63674.42,75N98026P01782,MD,BETHESDA,20814,MONTGOMERY,6515,"MEDICAL AND SURGICAL INSTRUMENTS, EQUIPMENT, AND SUPPLIES",334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N99022F00006,AEP ENERGY INC,2026-09-22,5350.0,75N99022F00006,MD,BETHESDA,20892,MONTGOMERY,S112,UTILITIES- ELECTRIC,221112,FOSSIL FUEL ELECTRIC POWER GENERATION,,,,,False,False
75N99026F00001,ABACUS SERVICE CORP,2026-09-22,66892.8,75N99026F00001,MD,BETHESDA,20892,MONTGOMERY,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,561320,TEMPORARY HELP SERVICES,,,,,False,False
75N99026C00038,AMVET RITZ JV LLC,2026-09-22,1040381.85,75N99026C00038,MD,BETHESDA,20892,MONTGOMERY,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
75N99025F00008,RIMA CONSTRUCTION LLC,2026-09-22,41524.0,75N99025F00008,MD,BETHESDA,20892,MONTGOMERY,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
75N95021F00001,"STAFFING ALTERNATIVES, INC.",2026-09-22,-521.22,75N95021F00001,MD,GAITHERSBURG,20878,MONTGOMERY,R699,SUPPORT- ADMINISTRATIVE: OTHER,561110,OFFICE ADMINISTRATIVE SERVICES,,,,,False,False
75N94021F00199,PROSOURCE360 CONSULTING SERVICES INC.,2026-09-22,-28871.24,75N94021F00199,MD,BETHESDA,20892,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
75N92024F00002,"VERIS GROUP, LLC",2026-09-22,913698.8,75N92024F00002,VA,CHANTILLY,20153,FAIRFAX,DJ01,IT AND TELECOM - SECURITY AND COMPLIANCE SUPPORT SERVICES (LABOR),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N96020F00102,"MDB, INC.",2026-09-22,-7892.33,75N96020F00102,NC,DURHAM,27709,DURHAM,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75N98026P01714,LUMICKS USA INC,2026-09-22,183100.0,75N98026P01714,NC,MORRISVILLE,27560,WAKE,6640,LABORATORY EQUIPMENT AND SUPPLIES,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N99022F00003,HENSEL PHELPS CONSTRUCTION CO,2026-09-22,100000.0,75N99022F00003,MD,BETHESDA,20892,MONTGOMERY,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
75N94024F00149,ACUMEN LLC,2026-09-22,378694.0,75N94024F00149,CA,BURLINGAME,94010,SAN MATEO,R499,SUPPORT- PROFESSIONAL: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75N99026F00002,HENSEL PHELPS CONSTRUCTION CO,2026-09-22,165000.0,75N99026F00002,MD,BETHESDA,20892,MONTGOMERY,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
75N93021F00001,JACKSON LABORATORY,2026-09-22,-1008.5,75N93021F00001,ME,BAR HARBOR,04609,HANCOCK,6640,LABORATORY EQUIPMENT AND SUPPLIES,112990,ALL OTHER ANIMAL PRODUCTION,,,,,False,False
75N92025F00001,"VERIS GROUP, LLC",2026-09-22,2101245.08,75N92025F00001,MD,BETHESDA,20817,MONTGOMERY,DJ01,IT AND TELECOM - SECURITY AND COMPLIANCE SUPPORT SERVICES (LABOR),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N98026P00242,BOSTON SCIENTIFIC CORP,2026-09-22,226646.0,75N98026P00242,MA,NEWTON CENTER,02459,MIDDLESEX,6640,LABORATORY EQUIPMENT AND SUPPLIES,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,,,,,False,False
75N94021F00197,ACUMEN LLC,2026-09-22,-37130.65,75N94021F00197,CA,BURLINGAME,94010,SAN MATEO,R799,SUPPORT- MANAGEMENT: OTHER,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75N93021F00031,"AXLE INFORMATICS, LLC",2026-09-22,-3515.6,75N93021F00031,MD,ROCKVILLE,20852,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N93021F00029,"AXLE INFORMATICS, LLC",2026-09-22,-6578.08,75N93021F00029,MD,ROCKVILLE,20852,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N99026F00003,ACHUTI LLC,2026-09-22,287245.52,75N99026F00003,NC,DURHAM,27709,DURHAM,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
75N98026P01764,"ION TECHNOLOGY SUPPORT, INC.",2026-09-22,213000.0,75N98026P01764,NC,DURHAM,27709,DURHAM,J066,MAINT/REPAIR/REBUILD OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT,811210,ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,,,,,False,False
75N93020F00006,"AXLE INFORMATICS, LLC",2026-09-22,-24715.6,75N93020F00006,MD,GERMANTOWN,20874,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N99026F00003,"RMF ENGINEERING, INC., P.C.",2026-09-22,68409.33,75N99026F00003,MD,BETHESDA,20892,MONTGOMERY,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
75N95021F00002,"AXLE INFORMATICS, LLC",2026-09-22,-67060.0,75N95021F00002,MD,BETHESDA,20892,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,,,,,False,False
75N98026F00375,CARAHSOFT TECHNOLOGY CORP,2026-09-22,243083.12,75N98026F00375,MD,BETHESDA,20814,MONTGOMERY,7K20,IT AND TELECOM - STORAGE PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),511210,SOFTWARE PUBLISHERS,,,,,False,False
75N91019F00134,LEIDOS BIOMEDICAL RESEARCH INC,2026-09-22,393123.0,75N91019F00134,MD,FREDERICK,21702,FREDERICK,M1HA,OPERATION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75N93021F00001,"AXLE INFORMATICS, LLC",2026-09-22,-8070.05,75N93021F00001,MD,BETHESDA,20814,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N93021F00005,"AXLE INFORMATICS, LLC",2026-09-22,-5301.0,75N93021F00005,MD,BETHESDA,20814,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N93021F00009,"AXLE INFORMATICS, LLC",2026-09-22,-82491.41,75N93021F00009,MD,BETHESDA,20814,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N95021F00004,"AXLE INFORMATICS, LLC",2026-09-22,-398614.89,75N95021F00004,MD,BETHESDA,20892,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,,,,,False,False
75N93021F00028,"AXLE INFORMATICS, LLC",2026-09-22,-21509.04,75N93021F00028,MD,ROCKVILLE,20852,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N93021F00016,"AXLE INFORMATICS, LLC",2026-09-22,-16101.84,75N93021F00016,MD,BETHESDA,20814,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N93021F00025,"AXLE INFORMATICS, LLC",2026-09-22,-1686.8,75N93021F00025,MD,BETHESDA,20814,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N98026P01793,"BIO-RAD LABORATORIES, INC.",2026-09-22,49988.08,75N98026P01793,CA,HERCULES,94547,CONTRA COSTA,6640,LABORATORY EQUIPMENT AND SUPPLIES,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N93020F00009,"AXLE INFORMATICS, LLC",2026-09-22,-4502.01,75N93020F00009,MD,GERMANTOWN,20874,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N91021F00013,LEIDOS BIOMEDICAL RESEARCH INC,2026-09-22,6416186.55,75N91021F00013,MD,FREDERICK,21702,FREDERICK,AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75N93021F00035,"AXLE INFORMATICS, LLC",2026-09-22,-3175.99,75N93021F00035,MD,ROCKVILLE,20852,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N98026P01474,"METABOLON, INC.",2026-09-22,41400.0,75N98026P01474,NC,MORRISVILLE,27560,DURHAM,Q301,REFERENCE LABORATORY TESTING,621511,MEDICAL LABORATORIES,,,,,False,False
75N93021F00004,"AXLE INFORMATICS, LLC",2026-09-22,-16937.0,75N93021F00004,MD,BETHESDA,20814,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N99026F00004,ACHUTI LLC,2026-09-22,268256.0,75N99026F00004,NC,DURHAM,27709,DURHAM,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
75N90022F00047,MILLBROOK SUPPORT SERVICES INC,2026-09-22,0.0,75N90022F00047,MD,BETHESDA,20892,MONTGOMERY,Q521,MEDICAL- PULMONARY,561320,TEMPORARY HELP SERVICES,,,,,False,False
75N93021F00034,"AXLE INFORMATICS, LLC",2026-09-22,-6398.59,75N93021F00034,MD,BETHESDA,20814,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N93021F00015,"AXLE INFORMATICS, LLC",2026-09-22,-14398.68,75N93021F00015,MD,BETHESDA,20814,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N92025F00002,DELOITTE CONSULTING LLP,2026-09-22,313596.8,75N92025F00002,MD,BETHESDA,20817,MONTGOMERY,DB10,IT AND TELECOM - COMPUTE AS A SERVICE: MAINFRAME/SERVERS,541611,ADMINISTRATIVE MANAGEMENT AND GENERAL MANAGEMENT CONSULTING SERVICES,,,,,False,False
75N97018F00129,HISTORY ASSOCIATES INCORPORATED,2026-09-22,-1264.32,75N97018F00129,MD,BETHESDA,20894,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,561499,ALL OTHER BUSINESS SUPPORT SERVICES,,,,,False,False
75N99026F00010,SIEMENS INDUSTRY INC,2026-09-22,40972.6,75N99026F00010,MD,BETHESDA,20892,MONTGOMERY,Z1JZ,MAINTENANCE OF MISCELLANEOUS BUILDINGS,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
75N98026P01554,THERMO ELECTRON NORTH AMERICA LLC,2026-09-22,0.0,75N98026P01554,WI,FITCHBURG,53711,DANE,6640,LABORATORY EQUIPMENT AND SUPPLIES,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N99026F00005,SIEMENS INDUSTRY INC,2026-09-22,30000.0,75N99026F00005,MD,BETHESDA,20892,MONTGOMERY,Z1JZ,MAINTENANCE OF MISCELLANEOUS BUILDINGS,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
75N93020F00001,"CAMRIS INTERNATIONAL, LLC",2026-09-22,-7616.92,75N93020F00001,MD,BETHESDA,20892,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N90022C00017,"UNIVERSITY OF MARYLAND, BALTIMORE",2026-09-22,7872598.0,75N90022C00017,MD,BALTIMORE,21201,BALTIMORE CITY,R499,SUPPORT- PROFESSIONAL: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N99026F00003,LOUVIERE STRATTON & YOKEL LLC,2026-09-22,122301.76,75N99026F00003,MD,SILVER SPRING,20910,MONTGOMERY,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
75N98026F00200,MPOWER INCORPORATED,2026-09-22,768451.21,75N98026F00200,MD,BETHESDA,20892,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
75N95021F00001,"ADVANCED BIOSCIENCE LABORATORIES, INC.",2026-09-22,-149723.94,75N95021F00001,MD,ROCKVILLE,20850,MONTGOMERY,AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH,325411,MEDICINAL AND BOTANICAL MANUFACTURING,,,,,False,False
75N99026F00011,SIEMENS INDUSTRY INC,2026-09-22,208924.96,,MD,,,,Z1JZ,MAINTENANCE OF MISCELLANEOUS BUILDINGS,561210,FACILITIES SUPPORT SERVICES,,,,,False,False
75N93026F00002,"ADVANCED BIOSCIENCE LABORATORIES, INC.",2026-09-22,2559631.0,75N93026F00002,MD,ROCKVILLE,20850,MONTGOMERY,AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75N93020F00004,"GAP SOLUTIONS, INC.",2026-09-22,-43765.91,75N93020F00004,MD,ROCKVILLE,20852,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N98024F00006,"YOUR RECRUITING COMPANY, INC.",2026-09-22,1735540.8,75N98024F00006,VA,RESTON,20190,FAIRFAX,R699,SUPPORT- ADMINISTRATIVE: OTHER,541612,"HUMAN RESOURCES CONSULTING SERVICES (2007), HUMAN RESOURCES AND EXECUTIVE SEARCH CONSULTING SERVICES (2002)",,,,,False,False
75N98026P01791,"STRATASYS, INC",2026-09-22,348330.0,75N98026P01791,MN,HOPKINS,55343,HENNEPIN,6640,LABORATORY EQUIPMENT AND SUPPLIES,333248,ALL OTHER INDUSTRIAL MACHINERY MANUFACTURING,,,,,False,False
75N93020F00001,"GAP SOLUTIONS, INC.",2026-09-22,-8384.49,75N93020F00001,VA,HERNDON,20170,FAIRFAX,R499,SUPPORT- PROFESSIONAL: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N99026F00002,M. A. MORTENSON COMPANY,2026-09-22,237769777.0,75N99026F00002,MD,BETHESDA,20892,MONTGOMERY,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
75N93019F00131,"GAP SOLUTIONS, INC.",2026-09-22,-12378.23,75N93019F00131,MD,ROCKVILLE,20852,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N95024F00107,"GAP SOLUTIONS, INC.",2026-09-22,397954.24,75N95024F00107,MD,BETHESDA,20892,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541690,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,,,,,False,False
75N95021P00618,"RJM SALES, INC.",2026-09-22,-190.0,75N95021P00618,NJ,SOMERSET,08873,SOMERSET,6640,LABORATORY EQUIPMENT AND SUPPLIES,334516,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,,,,,False,False
75N98026P01809,"BIO-RAD LABORATORIES, INC.",2026-09-22,84258.16,75N98026P01809,CA,HERCULES,94547,CONTRA COSTA,6505,DRUGS AND BIOLOGICALS,325414,BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING,,,,,False,False
75N99026P00040,"AEROSOL MONITORING & ANALYSIS, INC.",2026-09-22,28792.0,75N99026P00040,MD,BETHESDA,20892,MONTGOMERY,U005,EDUCATION/TRAINING- TUITION/REGISTRATION/MEMBERSHIP FEES,611430,PROFESSIONAL AND MANAGEMENT DEVELOPMENT TRAINING,,,,,False,False
75N93020F00011,"GAP SOLUTIONS, INC.",2026-09-22,-10260.64,75N93020F00011,MD,GERMANTOWN,20874,MONTGOMERY,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",,,,,False,False
75N93026F00001,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,2026-09-22,844795.0,75N93026F00001,TX,GALVESTON,77555,GALVESTON,AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH,541714,RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY (EXCEPT NANOBIOTECHNOLOGY),,,,,False,False
75N98026F00001,MALBAIE SOLUTIONS INC.,2026-09-22,200993.68,75N98026F00001,MD,BETHESDA,20816,MONTGOMERY,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541512,COMPUTER SYSTEMS DESIGN SERVICES,,,,,False,False
HHSN273201400017C,"BURLESON RESEARCH TECHNOLOGIES, INC.",2026-09-22,-9534.44,HHSN273201400017C,NC,MORRISVILLE,27560,WAKE,AZ11,R&D- OTHER RESEARCH AND DEVELOPMENT (BASIC RESEARCH),541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",,,,,False,False
75N92025F00001,IRON VINE SECURITY LLC,2026-09-22,1657317.0,75N92025F00001,MD,BETHESDA,20817,MONTGOMERY,DJ01,IT AND TELECOM - SECURITY AND COMPLIANCE SUPPORT SERVICES (LABOR),541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N94021F00001,BOOZ ALLEN HAMILTON INC,2026-09-22,19800.0,75N94021F00001,VA,MCLEAN,22102,FAIRFAX,AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH,541714,RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY (EXCEPT NANOBIOTECHNOLOGY),,,,,False,False
75N95021C00012,CONSIGLIO NAZIONALE DELLE RICERCHE - ISTITUTO DI RICERCA GENETICA E BIOMEDICA,2026-09-22,-5081346.51,75N95021C00012,,,,,AN11,HEALTH R&D SERVICES; HEALTH CARE SERVICES; BASIC RESEARCH,541714,RESEARCH AND DEVELOPMENT IN BIOTECHNOLOGY (EXCEPT NANOBIOTECHNOLOGY),,,,,False,False
75N97020F00001,"NTT DATA FEDHEALTH, INC.",2026-09-22,-1996.19,75N97020F00001,MD,BETHESDA,20817,MONTGOMERY,R415,SUPPORT- PROFESSIONAL: TECHNOLOGY SHARING/UTILIZATION,541519,OTHER COMPUTER RELATED SERVICES,,,,,False,False
75N93026C00003,EMINENT SERVICES CORP,2026-09-22,173879.0,75N93026C00003,MD,FREDERICK,21703,FREDERICK,AN12,HEALTH R&D SERVICES; HEALTH CARE SERVICES; APPLIED RESEARCH,541715,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",,,,,False,False
75N98026P01762,"QIAGEN, LLC",2026-09-22,17558.82,75N98026P01762,MD,GERMANTOWN,20874,MONTGOMERY,6640,LABORATORY EQUIPMENT AND SUPPLIES,339112,SURGICAL AND MEDICAL INSTRUMENT MANUFACTURING,,,,,False,False
75N98026P01164,UNIVERSITY OF MARYLAND MEDICAL SYSTEM CORPORATION,2026-09-22,55766.0,75N98026P01164,MD,BALTIMORE,21201,BALTIMORE CITY,R499,SUPPORT- PROFESSIONAL: OTHER,541618,OTHER MANAGEMENT CONSULTING SERVICES,,,,,False,False
75N98026F00010,BOOZ ALLEN HAMILTON INC,2026-09-22,678982.57,75N98026F00010,MD,BETHESDA,20817,MONTGOMERY,R499,SUPPORT- PROFESSIONAL: OTHER,541511,CUSTOM COMPUTER PROGRAMMING SERVICES,,,,,False,False
75N99026F00001,"NEW AGE DEVELOPMENT GROUP, LLC",2026-09-22,372099.35,75N99026F00001,MD,BETHESDA,20892,MONTGOMERY,Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
