Award Id,Recipient Name,Action Date,Award Amount,Piid,Place Of Performance State Code,Place Of Performance City Name,Place Of Performance ZIP Code,Place Of Performance County Name,Product Or Service Code (Psc),Psc Description,Naics Code,Naics Description,Type Of Set Aside,Type Of Set Aside Description,Contracting Officer Business Size Determination,Last Modified Date,Is Small Business,Is 8a Set-Aside
HC108426FA144,ATT MOBILITY LLC,2026-02-19,-2.93,HC108426FA144,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA159,ATT MOBILITY LLC,2026-02-19,2308.39,HC108426FA159,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA383,ATT MOBILITY LLC,2026-02-19,2412.39,HC108426FA383,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
W9126G24C0004,CLARK CONSTRUCTION GROUP LLC,2026-02-19,81504.0,W9126G24C0004,TX,FORT BLISS,79916,EL PASO,Y1DA,CONSTRUCTION OF HOSPITALS AND INFIRMARIES,236220,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,,,,,False,False
W912DQ21F3009,"HYDROGEOLOGIC, INC.",2026-02-19,39904.55,W912DQ21F3009,NJ,ROCKAWAY,07866,MORRIS,F999,OTHER ENVIRONMENTAL SERVICES,562910,REMEDIATION SERVICES,,,,,False,False
HC108426FA150,ATT MOBILITY LLC,2026-02-18,-2.93,HC108426FA150,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA112,ATT MOBILITY LLC,2026-02-18,-14.0,HC108426FA112,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA143,ATT MOBILITY LLC,2026-02-18,-56.0,HC108426FA143,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
W912DQ23F3005,HDR-OBG A JOINT VENTURE,2026-02-18,53400.0,W912DQ23F3005,NJ,BLACKWOOD,08012,GLOUCESTER,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
HC101321F0196,"AT&T ENTERPRISES, LLC",2026-02-18,0.0,HC101321F0196,DC,ALEXANDRIA,20598,LOUDOUN,DG10,IT AND TELECOM - NETWORK AS A SERVICE,517110,WIRED TELECOMMUNICATIONS CARRIERS,,,,,False,False
HC108426FA358,ATT MOBILITY LLC,2026-02-17,1554.39,HC108426FA358,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108423FB037,ATT MOBILITY LLC,2026-02-17,-101.44,HC108423FB037,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DD01,"IT AND TELECOM - SERVICE DELIVERY SUPPORT SERVICES: ITSM, OPERATIONS CENTER, PROJECT/PM (LABOR)",517312,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA357,ATT MOBILITY LLC,2026-02-17,7237.17,HC108426FA357,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC101321F7111,ARINC INCORPORATED,2026-02-17,9095.96,HC101321F7111,NE,OFFUTT AFB,68113,SARPY,DG10,IT AND TELECOM - NETWORK AS A SERVICE,517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
HC101324CA002,"AT&T ENTERPRISES, LLC",2026-02-13,6258552.05,HC101324CA002,MD,COLUMBIA,21046,HOWARD,R426,SUPPORT- PROFESSIONAL: COMMUNICATIONS,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
W912DQ23F3005,HDR-OBG A JOINT VENTURE,2026-02-13,-53400.0,W912DQ23F3005,NJ,BLACKWOOD,08012,GLOUCESTER,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
HC101324CA004,T-MOBILE SECURE FEDERAL OPERATIONS LLC,2026-02-13,6318324.39,HC101324CA004,VA,RESTON,20191,FAIRFAX,R426,SUPPORT- PROFESSIONAL: COMMUNICATIONS,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA337,ATT MOBILITY LLC,2026-02-12,3869.78,HC108426FA337,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA335,ATT MOBILITY LLC,2026-02-12,1556.22,HC108426FA335,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA344,ATT MOBILITY LLC,2026-02-12,5808.89,HC108426FA344,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA109,ATT MOBILITY LLC,2026-02-12,-14.0,HC108426FA109,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA099,ATT MOBILITY LLC,2026-02-12,-5.87,HC108426FA099,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
W912DQ26FA030,CDM FEDERAL PROGRAMS CORPORATION,2026-02-12,400000.0,W912DQ26FA030,MO,KANSAS CITY,64114,JACKSON,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
HC101324CA003,VERIZON BUSINESS NETWORK SERVICES LLC,2026-02-12,8437325.03,HC101324CA003,VA,ASHBURN,20147,LOUDOUN,R426,SUPPORT- PROFESSIONAL: COMMUNICATIONS,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC101321F7119,ARINC INCORPORATED,2026-02-12,1149.31,HC101321F7119,DC,WASHINGTON,20535,DISTRICT OF COLUMBIA,DG10,IT AND TELECOM - NETWORK AS A SERVICE,517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
W912DQ23F3032,"SEVENSON ENVIRONMENTAL SERVICES, INC.",2026-02-11,125724.17,W912DQ23F3032,NJ,VINELAND,08360,CUMBERLAND,F999,OTHER ENVIRONMENTAL SERVICES,562910,REMEDIATION SERVICES,,,,,False,False
W912DQ21F3052,"ARCADIS U.S., INC.",2026-02-11,1626355.0,W912DQ21F3052,NJ,FAIR LAWN,07410,BERGEN,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
W912DQ25F3001,CDM FEDERAL PROGRAMS CORPORATION,2026-02-10,500000.0,W912DQ25F3001,NJ,LINDEN,07036,UNION,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
W912DQ25F3059,ECC ENVIRONMENTAL LLC,2026-02-10,85899.67,W912DQ25F3059,CA,BURLINGAME,94010,SAN MATEO,F108,ENVIRONMENTAL SYSTEMS PROTECTION- ENVIRONMENTAL REMEDIATION,562910,REMEDIATION SERVICES,,,,,False,False
HC101326FA578,TRACE SYSTEMS INC.,2026-02-09,0.0,HC101326FA578,MD,SILVER SPRING,20910,MONTGOMERY,7G22,"IT AND TELECOM - NETWORK: SATELLITE AND RF COMMUNICATIONS PRODUCTS (HW, PERPETUAL LICENSE SOFTWARE)",517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
HC101321F7121,ARINC INCORPORATED,2026-02-09,118755.48,HC101321F7121,OH,DAYTON,45433,GREENE,DG10,IT AND TELECOM - NETWORK AS A SERVICE,517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
HC101321F7112,ARINC INCORPORATED,2026-02-09,188157.84,HC101321F7112,VA,NORFOLK,23551,NORFOLK CITY,DG10,IT AND TELECOM - NETWORK AS A SERVICE,517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
HC108425FA893,ATT MOBILITY LLC,2026-02-06,-144.2,HC108425FA893,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108425FA865,ATT MOBILITY LLC,2026-02-06,-151.2,HC108425FA865,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108425FA814,ATT MOBILITY LLC,2026-02-06,-188.1,HC108425FA814,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108425FA834,ATT MOBILITY LLC,2026-02-06,-111.6,HC108425FA834,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA282,ATT MOBILITY LLC,2026-02-05,17673.6,HC108426FA282,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
N4033926CF501,FINCANTIERI MARINE REPAIR LLC,2026-02-05,86934.05,N4033926CF501,,,,,J998,NON-NUCLEAR SHIP REPAIR (EAST),336611,SHIP BUILDING AND REPAIRING,,,,,False,False
HC101326FA578,TRACE SYSTEMS INC.,2026-02-02,715.82,HC101326FA578,MD,SILVER SPRING,20910,MONTGOMERY,7G22,"IT AND TELECOM - NETWORK: SATELLITE AND RF COMMUNICATIONS PRODUCTS (HW, PERPETUAL LICENSE SOFTWARE)",517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
HC101326FA495,TRACE SYSTEMS INC.,2026-02-02,0.0,HC101326FA495,DC,WASHINGTON,20546,DISTRICT OF COLUMBIA,7G22,"IT AND TELECOM - NETWORK: SATELLITE AND RF COMMUNICATIONS PRODUCTS (HW, PERPETUAL LICENSE SOFTWARE)",517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
W912DQ26FA034,BLUESTONE - BURNS & MCDONNELL JV,2026-02-02,3967079.55,W912DQ26FA034,KS,LAWRENCE,66046,DOUGLAS,F115,ENVIRONMENTAL SYSTEMS PROTECTION- ENVIRONMENTAL CONSULTING AND LEGAL SUPPORT,541620,ENVIRONMENTAL CONSULTING SERVICES,,,,,False,False
W81K0426FA163,LABORATORY CORPORATION OF AMERICA,2026-01-30,592754.4,W81K0426FA163,DC,WASHINGTON,20593,DISTRICT OF COLUMBIA,Q301,REFERENCE LABORATORY TESTING,621511,MEDICAL LABORATORIES,,,,,False,False
HC108426FA212,ATT MOBILITY LLC,2026-01-29,1561.72,HC108426FA212,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
W912DQ24F3060,"ARCADIS U.S., INC.",2026-01-29,0.0,W912DQ24F3060,NJ,FAIR LAWN,07410,BERGEN,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
HC108426FA216,ATT MOBILITY LLC,2026-01-29,1893.39,HC108426FA216,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA095,ATT MOBILITY LLC,2026-01-29,-2076.0,HC108426FA095,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA213,ATT MOBILITY LLC,2026-01-29,2094.73,HC108426FA213,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
N0016423FJ163,"TELEDYNE FLIR DEFENSE, INC.",2026-01-29,41746.0,N0016423FJ163,MA,WOBURN,01801,MIDDLESEX,J020,MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT,334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",,,,,False,False
FA810824FB001,STRATEGIC TECHNOLOGY INSTITUTE INC,2026-01-29,197206.94,FA810824FB001,MD,ROCKVILLE,20852,MONTGOMERY,J010,MAINT/REPAIR/REBUILD OF EQUIPMENT- WEAPONS,336411,AIRCRAFT MANUFACTURING,,,,,False,False
HC101321F7112,ARINC INCORPORATED,2026-01-29,0.0,HC101321F7112,VA,NORFOLK,23551,NORFOLK CITY,DG10,IT AND TELECOM - NETWORK AS A SERVICE,517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
HC101321F7121,ARINC INCORPORATED,2026-01-29,0.0,HC101321F7121,OH,DAYTON,45433,GREENE,DG10,IT AND TELECOM - NETWORK AS A SERVICE,517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
HC101321F7122,ARINC INCORPORATED,2026-01-29,142561.96,HC101321F7122,OK,OKLAHOMA CITY,73169,OKLAHOMA,DG10,IT AND TELECOM - NETWORK AS A SERVICE,517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
HC101321F7111,ARINC INCORPORATED,2026-01-29,0.0,HC101321F7111,NE,OFFUTT AFB,68113,SARPY,DG10,IT AND TELECOM - NETWORK AS A SERVICE,517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
N4033926CF503,ARAB SHIPBUILDING & REPAIR YARD CO. (ASRY),2026-01-29,7216.0,N4033926CF503,,,,,J998,NON-NUCLEAR SHIP REPAIR (EAST),336611,SHIP BUILDING AND REPAIRING,,,,,False,False
HC102825F0461,BOOZ ALLEN HAMILTON INC,2026-01-29,1398992.83,HC102825F0461,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),541511,CUSTOM COMPUTER PROGRAMMING SERVICES,,,,,False,False
HC101326FA557,TRACE SYSTEMS INC.,2026-01-28,0.0,HC101326FA557,AL,TUSCALOOSA,35401,TUSCALOOSA,7G22,"IT AND TELECOM - NETWORK: SATELLITE AND RF COMMUNICATIONS PRODUCTS (HW, PERPETUAL LICENSE SOFTWARE)",517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
HC108426FA211,ATT MOBILITY LLC,2026-01-28,1561.72,HC108426FA211,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA214,ATT MOBILITY LLC,2026-01-28,1561.72,HC108426FA214,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA140,ATT MOBILITY LLC,2026-01-28,26239.02,HC108426FA140,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC101321F0196,"AT&T ENTERPRISES, LLC",2026-01-28,754875.87,HC101321F0196,DC,ALEXANDRIA,20598,LOUDOUN,DG10,IT AND TELECOM - NETWORK AS A SERVICE,517110,WIRED TELECOMMUNICATIONS CARRIERS,,,,,False,False
HC101326FA557,TRACE SYSTEMS INC.,2026-01-27,51.13,HC101326FA557,AL,TUSCALOOSA,35401,TUSCALOOSA,7G22,"IT AND TELECOM - NETWORK: SATELLITE AND RF COMMUNICATIONS PRODUCTS (HW, PERPETUAL LICENSE SOFTWARE)",517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
W912DQ23F3027,"TETRA TECH EC, INC.",2026-01-27,0.0,W912DQ23F3027,CA,LIVERMORE,94550,ALAMEDA,F999,OTHER ENVIRONMENTAL SERVICES,562910,REMEDIATION SERVICES,,,,,False,False
HC108426FA196,ATT MOBILITY LLC,2026-01-27,15147.12,HC108426FA196,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
W912P724F0016,JACOBS ENGINEERING GROUP INC.,2026-01-27,-23304.38,W912P724F0016,CA,REDDING,96001,SHASTA,F999,OTHER ENVIRONMENTAL SERVICES,541330,ENGINEERING SERVICES,,,,,False,False
HC108426FA193,ATT MOBILITY LLC,2026-01-26,1997.39,HC108426FA193,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC101324F7129,ARINC INCORPORATED,2026-01-26,0.0,HC101324F7129,CA,SAN DIEGO,92135,SAN DIEGO,DG10,IT AND TELECOM - NETWORK AS A SERVICE,517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
HC101321F7105,ARINC INCORPORATED,2026-01-23,0.0,HC101321F7105,IL,SCOTT AFB,62225,SAINT CLAIR,DG10,IT AND TELECOM - NETWORK AS A SERVICE,517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
W912DQ26FA013,JACOBS GOVERNMENT SERVICES COMPANY,2026-01-22,350000.0,W912DQ26FA013,PR,GUANICA,00653,GUANICA,C219,ARCHITECT AND ENGINEERING- GENERAL: OTHER,541330,ENGINEERING SERVICES,,,,,False,False
HC108425FA777,ATT MOBILITY LLC,2026-01-22,-156.35,HC108425FA777,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA181,ATT MOBILITY LLC,2026-01-22,14769.0,HC108426FA181,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
W9127824F0358,PROCON CONSULTING LLC,2026-01-22,0.0,W9127824F0358,LA,PINEVILLE,71360,RAPIDES,R425,SUPPORT- PROFESSIONAL: ENGINEERING/TECHNICAL,541330,ENGINEERING SERVICES,,,,,False,False
HC108425FA734,ATT MOBILITY LLC,2026-01-22,-203.33,HC108425FA734,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC101326FA545,"SATCOM DIRECT GOVERNMENT, LLC",2026-01-22,5232.1,HC101326FA545,VA,ALEXANDRIA,22315,FAIRFAX,DG10,IT AND TELECOM - NETWORK AS A SERVICE,517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
HC101326FA548,"SATCOM DIRECT GOVERNMENT, LLC",2026-01-22,38134.39,HC101326FA548,VA,ALEXANDRIA,22315,FAIRFAX,DG10,IT AND TELECOM - NETWORK AS A SERVICE,517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
HC108426FA083,ATT MOBILITY LLC,2026-01-21,-3.1,HC108426FA083,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA142,ATT MOBILITY LLC,2026-01-21,2336.29,HC108426FA142,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
N0016425FJ597,"TELEDYNE FLIR DEFENSE, INC.",2026-01-21,1045979.0,N0016425FJ597,MA,NORTH BILLERICA,01862,MIDDLESEX,K058,"MODIFICATION OF EQUIPMENT- COMMUNICATION, DETECTION, AND COHERENT RADIATION EQUIPMENT",334511,"SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",,,,,False,False
HC108425FA884,ATT MOBILITY LLC,2026-01-20,-247.0,HC108425FA884,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA098,ATT MOBILITY LLC,2026-01-20,0.0,HC108426FA098,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108425FA939,ATT MOBILITY LLC,2026-01-16,14696.0,HC108425FA939,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC101326FA495,TRACE SYSTEMS INC.,2026-01-15,255.65,HC101326FA495,DC,WASHINGTON,20546,DISTRICT OF COLUMBIA,7G22,"IT AND TELECOM - NETWORK: SATELLITE AND RF COMMUNICATIONS PRODUCTS (HW, PERPETUAL LICENSE SOFTWARE)",517410,SATELLITE TELECOMMUNICATIONS,,,,,False,False
FA282324C0050,"E.K. MANAGEMENT, L.L.C.",2026-01-15,0.0,FA282324C0050,FL,DESTIN,32541,OKALOOSA,Y1ND,CONSTRUCTION OF SEWAGE AND WASTE FACILITIES,237110,WATER AND SEWER LINE AND RELATED STRUCTURES CONSTRUCTION,,,,,False,False
N0002424F8583,UNIVERSITY OF TEXAS AT AUSTIN,2026-01-15,500000.0,N0002424F8583,TX,AUSTIN,78713,TRAVIS,AC32,NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; APPLIED RESEARCH,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",,,,,False,False
HC108426FA150,ATT MOBILITY LLC,2026-01-15,2100.23,HC108426FA150,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108425FA939,ATT MOBILITY LLC,2026-01-15,-627.0,HC108425FA939,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA138,ATT MOBILITY LLC,2026-01-15,1903.89,HC108426FA138,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
HC108426FA144,ATT MOBILITY LLC,2026-01-15,1567.22,HC108426FA144,MD,FORT GEORGE G MEADE,20755,ANNE ARUNDEL,DG11,IT AND TELECOM - NETWORK: SATELLITE COMMUNICATIONS AND TELECOM ACCESS SERVICES,517112,WIRELESS TELECOMMUNICATIONS CARRIERS (EXCEPT SATELLITE),,,,,False,False
